order_id,order_date,customer_id,customer_segment,region,country,sales_channel,campaign,product_category,product_name,sku,units,unit_price_usd,discount_pct,gross_revenue_usd,discount_amount_usd,refund_amount_usd,shipping_cost_usd,cogs_usd,net_revenue_usd,gross_margin_usd,fulfillment_days,status,first_order
ord_0007075,2025-07-10,cust_03727,Loyal,APAC,Australia,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,1,101.53,0.1,101.53,10.15,0,8.08,45.69,91.38,37.61,7,Delivered,False
ord_0007076,2025-07-22,cust_02166,Loyal,EMEA,United Kingdom,Social,Prospecting,Fitness,Adjustable Kettlebell,FIT-005,2,156.26,0,312.51,0.0,227.56,0,162.51,84.95,-77.55,5,Returned,False
ord_0007077,2025-07-16,cust_04902,Loyal,APAC,Australia,Direct,Email Lifecycle,Beauty,Daily Skin Set,BEA-007,1,94.38,0.1,94.38,9.44,0,6.05,35.87,84.94,43.03,4,Delivered,False
ord_0007078,2025-07-15,cust_04105,VIP,North America,United States,Paid Search,Shopping Ads,Beauty,Daily Skin Set,BEA-007,2,84.46,0.25,168.92,42.23,0,0,64.19,126.69,62.5,,Cancelled,True
ord_0007079,2025-07-18,cust_01851,New,North America,United States,Affiliate,Cashback Partner,Apparel,Performance Jacket,APP-009,1,161.0,0.15,161.0,24.15,0,0,75.67,136.85,61.18,4,Delivered,False
ord_0007080,2025-07-14,cust_06239,Loyal,APAC,Japan,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,3,111.09,0.15,333.28,49.99,0,0,153.31,283.29,129.98,5,Delivered,False
ord_0007081,2025-07-10,cust_04086,Occasional,Latin America,Brazil,Social,Retargeting,Beauty,Daily Skin Set,BEA-007,1,91.66,0.05,91.66,4.58,0,13.13,34.83,87.08,39.12,7,Delivered,False
ord_0007082,2025-07-16,cust_02556,New,North America,Canada,Affiliate,Cashback Partner,Electronics,Smart Home Hub,ELE-002,2,174.1,0.1,348.2,34.82,0,0,201.96,313.38,111.42,5,Delivered,True
ord_0007083,2025-07-17,cust_00054,Occasional,EMEA,France,Direct,Email Lifecycle,Beauty,Hair Styling Kit,BEA-008,1,133.65,0.05,133.65,6.68,0,7.13,58.81,126.97,61.03,8,In Transit,False
ord_0007084,2025-07-09,cust_03217,New,EMEA,United Kingdom,Direct,Email Lifecycle,Apparel,Performance Jacket,APP-009,2,156.25,0,312.5,0.0,0,0,146.88,312.5,165.63,6,Delivered,True
ord_0007085,2025-07-14,cust_04689,Occasional,North America,United States,Social,Retargeting,Beauty,Daily Skin Set,BEA-007,1,91.22,0,91.22,0.0,0,7.65,34.66,91.22,48.91,5,Delivered,False
ord_0007086,2025-07-03,cust_04781,New,North America,United States,Direct,,Electronics,Wireless Headphones,ELE-001,1,131.96,0,131.96,0.0,0,13.28,71.26,131.96,47.42,4,Delivered,False
ord_0007087,2025-07-18,cust_03896,VIP,EMEA,United Kingdom,Social,Creator Program,Fitness,Recovery Roller,FIT-006,1,57.67,0.25,57.67,14.42,0,0,23.65,43.25,19.61,1,Delivered,False
ord_0007088,2025-07-06,cust_02399,New,North America,United States,Direct,,Apparel,Performance Jacket,APP-009,1,158.16,0.1,158.16,15.82,0,0,74.33,142.34,68.01,7,Delivered,False
ord_0007089,2025-07-13,cust_04466,Occasional,North America,Canada,Direct,Email Lifecycle,Home,Ceramic Cookware,HOM-004,3,229.28,0,687.85,0.0,0,0,337.05,687.85,350.81,4,Delivered,False
ord_0007090,2025-07-08,cust_01329,New,North America,United States,Direct,Email Lifecycle,Electronics,Wireless Headphones,ELE-001,3,134.81,0.2,404.42,80.88,0,0,218.39,323.54,105.15,3,Delivered,True
ord_0007091,2025-07-18,cust_04665,VIP,EMEA,United Kingdom,Paid Search,Brand Search,Home,Linen Sheet Set,HOM-003,1,113.52,0.05,113.52,5.68,0,0,52.22,107.84,55.62,5,Delivered,True
ord_0007092,2025-07-14,cust_02457,New,North America,United States,Paid Search,Brand Search,Fitness,Adjustable Kettlebell,FIT-005,1,139.97,0,139.97,0.0,0,9.33,72.78,139.97,57.86,6,Delivered,True
ord_0007093,2025-07-16,cust_03264,Occasional,APAC,Australia,Paid Search,Brand Search,Electronics,Smart Home Hub,ELE-002,2,169.92,0.05,339.84,16.99,0,0,197.11,322.85,125.74,4,Delivered,False
ord_0007094,2025-07-17,cust_04891,Occasional,Latin America,Brazil,Marketplace,,Apparel,Everyday Sneaker,APP-010,1,116.68,0.2,116.68,23.34,0,7.43,52.5,93.34,33.4,8,Delivered,False
ord_0007095,2025-07-13,cust_05013,Loyal,North America,United States,Direct,,Electronics,Wireless Headphones,ELE-001,1,132.14,0.2,132.14,26.43,0,7.68,71.36,105.71,26.68,7,Delivered,False
ord_0007096,2025-07-17,cust_03816,Occasional,North America,United States,Social,Retargeting,Fitness,Recovery Roller,FIT-006,2,52.47,0.05,104.94,5.25,0,7.3,43.03,99.69,49.37,4,Delivered,False
ord_0007097,2025-07-19,cust_00672,VIP,North America,United States,Social,Retargeting,Home,Linen Sheet Set,HOM-003,1,116.8,0.1,116.8,11.68,98.41,0,53.73,6.71,-47.02,6,Returned,False
ord_0007098,2025-07-14,cust_01071,New,APAC,Australia,Paid Search,Shopping Ads,Electronics,Wireless Headphones,ELE-001,1,126.9,0,126.9,0.0,0,5.61,68.53,126.9,52.77,6,Delivered,False
ord_0007099,2025-07-17,cust_00801,Loyal,EMEA,Germany,Social,Prospecting,Electronics,Smart Home Hub,ELE-002,2,170.17,0.05,340.34,17.02,0,0,197.39,323.32,125.92,6,Delivered,True
ord_0007100,2025-07-10,cust_04638,Occasional,North America,United States,Social,Retargeting,Home,Linen Sheet Set,HOM-003,2,114.07,0.2,228.14,45.63,0,0,104.95,182.52,77.57,3,Delivered,True
ord_0007101,2025-07-21,cust_02374,Occasional,North America,United States,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,86.01,0.2,86.01,17.2,0,9.76,32.68,68.81,26.37,4,Delivered,True
ord_0007102,2025-07-07,cust_01040,Occasional,North America,United States,Direct,Referral,Apparel,Everyday Sneaker,APP-010,2,116.59,0,233.17,0.0,0,0,104.93,233.17,128.25,3,In Transit,False
ord_0007103,2025-07-05,cust_00239,Loyal,North America,United States,Marketplace,Marketplace Featured,Electronics,Smart Home Hub,ELE-002,3,186.82,0,560.47,0.0,0,0,325.07,560.47,235.4,1,Delivered,False
ord_0007104,2025-07-12,cust_03901,Loyal,APAC,Japan,Marketplace,Marketplace Featured,Electronics,Wireless Headphones,ELE-001,2,129.44,0,258.89,0.0,0,0,139.8,258.89,119.09,5,Delivered,True
ord_0007105,2025-07-17,cust_04583,Loyal,North America,United States,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,1,142.24,0.1,142.24,14.22,0,8.42,62.59,128.02,57.01,5,Delivered,False
ord_0007106,2025-07-14,cust_01720,Loyal,EMEA,Germany,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,119.76,0,119.76,0.0,0,8.86,53.89,119.76,57.01,6,Delivered,False
ord_0007107,2025-07-15,cust_03261,Occasional,North America,United States,Paid Search,Shopping Ads,Electronics,Wireless Headphones,ELE-001,1,127.13,0.15,127.13,19.07,0,9.31,68.65,108.06,30.1,7,Delivered,True
ord_0007108,2025-07-18,cust_03827,Occasional,North America,United States,Affiliate,Publisher Network,Electronics,Smart Home Hub,ELE-002,1,179.39,0,179.39,0.0,0,0,104.05,179.39,75.34,5,Delivered,True
ord_0007109,2025-07-12,cust_05334,Occasional,EMEA,France,Direct,,Fitness,Adjustable Kettlebell,FIT-005,2,138.33,0.05,276.65,13.83,0,0,143.86,262.82,118.96,10,Delivered,False
ord_0007110,2025-07-10,cust_06942,Occasional,North America,United States,Social,Prospecting,Electronics,Smart Home Hub,ELE-002,1,185.14,0.05,185.14,9.26,0,0,107.38,175.89,68.5,4,Delivered,False
ord_0007111,2025-07-18,cust_05623,Occasional,APAC,Australia,Affiliate,Publisher Network,Apparel,Everyday Sneaker,APP-010,1,106.2,0.1,106.2,10.62,99.87,9.47,47.79,-4.3,-61.56,6,Returned,False
ord_0007112,2025-07-18,cust_02055,VIP,APAC,Australia,Affiliate,Cashback Partner,Apparel,Performance Jacket,APP-009,1,178.24,0.2,178.24,35.65,142.59,0,83.77,0.0,-83.77,8,Refunded,True
ord_0007113,2025-07-13,cust_01630,Loyal,EMEA,United Kingdom,Social,Creator Program,Apparel,Everyday Sneaker,APP-010,1,118.17,0,118.17,0.0,0,10.07,53.18,118.17,54.93,5,Delivered,True
ord_0007114,2025-07-14,cust_00399,Loyal,EMEA,France,Direct,,Electronics,Smart Home Hub,ELE-002,1,168.18,0.2,168.18,33.64,0,0,97.55,134.55,37.0,8,Delivered,True
ord_0007115,2025-07-20,cust_00982,Occasional,EMEA,United Kingdom,Paid Search,Nonbrand Search,Home,Linen Sheet Set,HOM-003,1,117.12,0,117.12,0.0,0,13.36,53.88,117.12,49.89,4,Delivered,False
ord_0007116,2025-07-10,cust_00628,VIP,APAC,Japan,Marketplace,,Beauty,Daily Skin Set,BEA-007,1,90.95,0.05,90.95,4.55,0,0,34.56,86.4,51.84,7,Delivered,True
ord_0007117,2025-07-16,cust_03337,New,EMEA,United Kingdom,Paid Search,Shopping Ads,Electronics,Smart Home Hub,ELE-002,2,178.81,0,357.62,0.0,0,0,207.42,357.62,150.2,6,Delivered,False
ord_0007118,2025-07-16,cust_01915,New,North America,United States,Direct,,Beauty,Hair Styling Kit,BEA-008,2,146.75,0,293.49,0.0,0,0,129.14,293.49,164.36,4,Delivered,True
ord_0007119,2025-07-10,cust_03370,Occasional,EMEA,United Kingdom,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,3,120.85,0.15,362.55,54.38,0,0,166.77,308.17,141.4,4,Delivered,False
ord_0007120,2025-07-17,cust_02416,Occasional,APAC,Australia,Social,Creator Program,Beauty,Daily Skin Set,BEA-007,1,82.92,0.05,82.92,4.15,0,8.39,31.51,78.77,38.88,3,Delivered,False
ord_0007121,2025-07-15,cust_04830,Occasional,EMEA,France,Direct,,Beauty,Hair Styling Kit,BEA-008,2,127.95,0,255.9,0.0,0,0,112.59,255.9,143.3,8,Delivered,True
ord_0007122,2025-07-11,cust_02226,New,North America,United States,Paid Search,Brand Search,Beauty,Daily Skin Set,BEA-007,1,85.25,0.2,85.25,17.05,0,11.11,32.4,68.2,24.7,3,Delivered,True
ord_0007123,2025-07-09,cust_01056,Occasional,APAC,Japan,Affiliate,Cashback Partner,Apparel,Performance Jacket,APP-009,1,174.88,0.2,174.88,34.98,139.91,0,82.19,0.0,-82.19,4,Refunded,False
ord_0007124,2025-07-07,cust_06330,Occasional,EMEA,France,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,1,95.14,0.2,95.14,19.03,0,12.16,36.15,76.11,27.79,6,Delivered,False
ord_0007125,2025-07-11,cust_03732,VIP,APAC,Japan,Direct,,Beauty,Hair Styling Kit,BEA-008,2,137.75,0.1,275.5,27.55,0,0,121.22,247.95,126.73,9,Delivered,True
ord_0007126,2025-07-16,cust_01294,Occasional,APAC,Australia,Social,Prospecting,Beauty,Hair Styling Kit,BEA-008,1,124.61,0.1,124.61,12.46,0,8.4,54.83,112.15,48.92,4,Delivered,True
ord_0007127,2025-07-17,cust_01901,Loyal,APAC,Australia,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,2,106.28,0.2,212.56,42.51,0,0,95.65,170.05,74.4,6,Delivered,False
ord_0007128,2025-07-18,cust_00304,Loyal,EMEA,United Kingdom,Social,Retargeting,Electronics,Wireless Headphones,ELE-001,1,141.8,0.05,141.8,7.09,0,7.56,76.57,134.71,50.58,6,Delivered,False
ord_0007129,2025-07-21,cust_03249,New,North America,United States,Direct,,Home,Ceramic Cookware,HOM-004,1,229.96,0,229.96,0.0,0,0,112.68,229.96,117.28,2,Delivered,True
ord_0007130,2025-07-16,cust_06289,Occasional,EMEA,France,Affiliate,Publisher Network,Fitness,Recovery Roller,FIT-006,1,57.92,0.1,57.92,5.79,0,13.03,23.75,52.13,15.35,4,Delivered,True
ord_0007131,2025-07-15,cust_01838,Occasional,North America,United States,Social,Creator Program,Fitness,Adjustable Kettlebell,FIT-005,1,157.35,0,157.35,0.0,0,0,81.82,157.35,75.53,3,Delivered,False
ord_0007132,2025-07-18,cust_03026,New,North America,United States,Affiliate,Cashback Partner,Fitness,Recovery Roller,FIT-006,1,54.93,0.05,54.93,2.75,0,12.3,22.52,52.18,17.36,3,Delivered,False
ord_0007133,2025-07-15,cust_00842,Occasional,North America,United States,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,1,122.22,0.05,122.22,6.11,0,11.97,56.22,116.11,47.92,1,Delivered,False
ord_0007134,2025-07-18,cust_02234,Loyal,North America,United States,Paid Search,Brand Search,Electronics,Smart Home Hub,ELE-002,3,173.12,0.1,519.37,51.94,0,0,301.23,467.43,166.2,1,In Transit,False
ord_0007135,2025-07-15,cust_03143,New,EMEA,France,Paid Search,Shopping Ads,Home,Ceramic Cookware,HOM-004,4,204.32,0.2,817.28,163.46,0,0,400.47,653.83,253.36,4,Delivered,False
ord_0007136,2025-07-11,cust_05486,Loyal,North America,United States,Direct,,Apparel,Everyday Sneaker,APP-010,3,120.54,0,361.63,0.0,0,0,162.74,361.63,198.9,6,Delivered,False
ord_0007137,2025-07-09,cust_03268,Occasional,North America,United States,Marketplace,Marketplace Featured,Fitness,Recovery Roller,FIT-006,1,52.94,0.1,52.94,5.29,47.65,8.14,21.71,0.0,-29.85,8,Refunded,True
ord_0007138,2025-07-17,cust_05984,Occasional,EMEA,United Kingdom,Paid Search,Nonbrand Search,Beauty,Daily Skin Set,BEA-007,1,96.41,0,96.41,0.0,0,6.14,36.64,96.41,53.64,8,Delivered,False
ord_0007139,2025-07-17,cust_03940,Loyal,North America,United States,Marketplace,,Electronics,Wireless Headphones,ELE-001,2,129.1,0.1,258.21,25.82,0,0,139.43,232.39,92.96,2,Delivered,True
ord_0007140,2025-07-15,cust_04728,Loyal,North America,United States,Paid Search,Shopping Ads,Electronics,Smart Home Hub,ELE-002,1,178.33,0.2,178.33,35.67,0,0,103.43,142.67,39.23,5,In Transit,False
ord_0007141,2025-07-22,cust_01073,VIP,North America,United States,Direct,,Fitness,Recovery Roller,FIT-006,1,53.44,0.15,53.44,8.02,0,0,21.91,45.42,23.51,2,Delivered,False
ord_0007142,2025-07-14,cust_03208,Loyal,North America,United States,Direct,Referral,Electronics,Wireless Headphones,ELE-001,1,140.04,0.1,140.04,14.0,0,5.77,75.62,126.04,44.64,4,Delivered,False
ord_0007143,2025-07-17,cust_00680,Loyal,EMEA,United Kingdom,Paid Search,Nonbrand Search,Apparel,Performance Jacket,APP-009,5,178.59,0.1,892.95,89.29,0,0,419.68,803.65,383.97,8,Delivered,False
ord_0007144,2025-07-15,cust_02934,Occasional,EMEA,United Kingdom,Direct,Referral,Home,Ceramic Cookware,HOM-004,2,223.17,0.2,446.34,89.27,324.35,0,218.71,32.72,-185.98,8,Returned,False
ord_0007145,2025-07-17,cust_06517,Loyal,North America,United States,Social,Creator Program,Beauty,Daily Skin Set,BEA-007,1,85.44,0.2,85.44,17.09,62.76,6.42,32.47,5.6,-33.29,6,Returned,False
ord_0007146,2025-07-14,cust_03020,VIP,North America,United States,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,2,86.54,0.1,173.09,17.31,0,0,65.77,155.78,90.0,1,Delivered,False
ord_0007147,2025-07-15,cust_01440,VIP,North America,United States,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,94.09,0.1,94.09,9.41,0,0,35.76,84.69,48.93,1,Delivered,False
ord_0007148,2025-07-13,cust_03819,VIP,North America,United States,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,97.53,0.15,97.53,14.63,0,0,37.06,82.9,45.84,4,Delivered,False
ord_0007149,2025-07-15,cust_05463,New,Latin America,Brazil,Paid Search,Nonbrand Search,Fitness,Adjustable Kettlebell,FIT-005,2,159.19,0.2,318.38,63.68,0,0,165.56,254.7,89.15,8,Delivered,False
ord_0007150,2025-07-16,cust_06360,New,EMEA,United Kingdom,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,1,145.42,0,145.42,0.0,0,11.64,63.99,145.42,69.8,,Cancelled,False
ord_0007151,2025-07-12,cust_00226,New,North America,United States,Paid Search,Shopping Ads,Electronics,Smart Home Hub,ELE-002,2,183.63,0.15,367.26,55.09,0,0,213.01,312.17,99.16,2,Delivered,False
ord_0007152,2025-07-13,cust_00199,VIP,North America,United States,Paid Search,Shopping Ads,Fitness,Recovery Roller,FIT-006,1,52.59,0.05,52.59,2.63,0,0,21.56,49.96,28.4,5,Delivered,False
ord_0007153,2025-07-22,cust_06120,New,EMEA,Germany,Marketplace,Marketplace Featured,Fitness,Adjustable Kettlebell,FIT-005,1,153.06,0.2,153.06,30.61,141.75,0,79.59,-19.3,-98.89,6,Returned,False
ord_0007154,2025-07-13,cust_01994,New,EMEA,United Kingdom,Direct,Email Lifecycle,Apparel,Performance Jacket,APP-009,1,162.07,0.1,162.07,16.21,0,0,76.17,145.86,69.69,4,Delivered,True
ord_0007155,2025-07-16,cust_03081,New,EMEA,France,Social,Prospecting,Beauty,Hair Styling Kit,BEA-008,2,147.16,0.1,294.33,29.43,0,0,129.5,264.9,135.39,7,Delivered,False
ord_0007156,2025-07-17,cust_05269,VIP,Latin America,Brazil,Direct,,Beauty,Hair Styling Kit,BEA-008,1,146.03,0.1,146.03,14.6,108.81,0,64.25,22.62,-41.63,6,Returned,False
ord_0007157,2025-07-08,cust_03347,Occasional,EMEA,France,Affiliate,Cashback Partner,Beauty,Daily Skin Set,BEA-007,1,97.47,0,97.47,0.0,0,10.69,37.04,97.47,49.74,3,Delivered,False
ord_0007158,2025-07-13,cust_06629,VIP,North America,United States,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,1,177.17,0.05,177.17,8.86,0,0,102.76,168.32,65.55,1,Delivered,True
ord_0007159,2025-07-16,cust_02203,Occasional,Latin America,Brazil,Paid Search,Brand Search,Fitness,Recovery Roller,FIT-006,1,57.0,0.1,57.0,5.7,0,13.44,23.37,51.3,14.48,5,Delivered,True
ord_0007160,2025-07-13,cust_06475,Loyal,EMEA,United Kingdom,Affiliate,Publisher Network,Fitness,Adjustable Kettlebell,FIT-005,2,136.07,0.2,272.15,54.43,182.49,0,141.52,35.23,-106.29,8,Returned,False
ord_0007161,2025-07-15,cust_03958,New,North America,United States,Direct,Email Lifecycle,Beauty,Hair Styling Kit,BEA-008,1,147.1,0.05,147.1,7.36,144.38,10.88,64.73,-4.63,-80.24,3,Returned,False
ord_0007162,2025-07-16,cust_00679,Loyal,North America,United States,Affiliate,Publisher Network,Electronics,Wireless Headphones,ELE-001,2,128.26,0,256.52,0.0,0,0,138.52,256.52,118.0,3,Delivered,False
ord_0007163,2025-07-19,cust_05704,VIP,North America,United States,Direct,Email Lifecycle,Home,Ceramic Cookware,HOM-004,2,199.5,0.05,399.0,19.95,0,0,195.51,379.05,183.54,4,Delivered,False
ord_0007164,2025-07-19,cust_04673,Occasional,APAC,Australia,Affiliate,Cashback Partner,Fitness,Adjustable Kettlebell,FIT-005,3,157.44,0.05,472.32,23.62,337.92,0,245.6,110.78,-134.83,8,Returned,True
ord_0007165,2025-07-15,cust_05382,Loyal,North America,United States,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,1,177.18,0,177.18,0.0,0,0,102.76,177.18,74.42,5,Delivered,False
ord_0007166,2025-07-17,cust_00061,Occasional,North America,United States,Direct,Referral,Fitness,Recovery Roller,FIT-006,1,56.47,0.15,56.47,8.47,0,10.24,23.15,48.0,14.61,3,Delivered,True
ord_0007167,2025-07-21,cust_03586,New,EMEA,United Kingdom,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,1,122.63,0.2,122.63,24.53,0,7.73,56.41,98.11,33.96,6,Delivered,False
ord_0007168,2025-07-14,cust_06149,Occasional,EMEA,United Kingdom,Affiliate,Publisher Network,Fitness,Recovery Roller,FIT-006,2,55.76,0,111.52,0.0,0,8.17,45.72,111.52,57.63,3,Delivered,True
ord_0007169,2025-07-23,cust_06578,New,APAC,Japan,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,2,210.11,0,420.22,0.0,0,0,205.91,420.22,214.31,,Cancelled,True
ord_0007170,2025-07-13,cust_00148,New,EMEA,France,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,2,106.17,0,212.34,0.0,0,0,95.55,212.34,116.79,5,Delivered,True
ord_0007171,2025-07-16,cust_04944,Occasional,North America,United States,Marketplace,,Electronics,Wireless Headphones,ELE-001,4,131.08,0.1,524.34,52.43,0,0,283.14,471.9,188.76,1,Delivered,False
ord_0007172,2025-07-16,cust_06399,Occasional,APAC,Japan,Marketplace,Marketplace Featured,Electronics,Smart Home Hub,ELE-002,2,191.31,0,382.62,0.0,382.62,0,221.92,0.0,-221.92,7,Refunded,False
ord_0007173,2025-07-22,cust_03885,Loyal,North America,United States,Direct,,Beauty,Hair Styling Kit,BEA-008,1,126.27,0.1,126.27,12.63,0,6.85,55.56,113.65,51.23,3,Delivered,False
ord_0007174,2025-07-20,cust_05977,Loyal,EMEA,United Kingdom,Social,Creator Program,Beauty,Daily Skin Set,BEA-007,1,83.67,0,83.67,0.0,0,10.65,31.79,83.67,41.23,7,Delivered,False
ord_0007175,2025-07-21,cust_04619,Occasional,APAC,Japan,Paid Search,Nonbrand Search,Fitness,Adjustable Kettlebell,FIT-005,3,144.36,0.05,433.07,21.65,0,0,225.2,411.42,186.22,5,Delivered,True
ord_0007176,2025-07-16,cust_04757,Occasional,North America,Canada,Affiliate,Cashback Partner,Beauty,Hair Styling Kit,BEA-008,1,138.99,0.05,138.99,6.95,0,11.8,61.16,132.04,59.09,6,Delivered,False
ord_0007177,2025-07-12,cust_03052,New,North America,United States,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,2,174.14,0.05,348.27,17.41,0,0,202.0,330.86,128.86,7,Delivered,False
ord_0007178,2025-07-20,cust_05149,Loyal,North America,United States,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,1,91.2,0.15,91.2,13.68,0,8.78,34.66,77.52,34.08,3,Delivered,True
ord_0007179,2025-07-18,cust_06515,Occasional,North America,United States,Direct,Referral,Apparel,Performance Jacket,APP-009,1,174.92,0,174.92,0.0,0,0,82.21,174.92,92.71,1,Delivered,False
ord_0007180,2025-07-18,cust_06757,New,North America,United States,Direct,,Fitness,Recovery Roller,FIT-006,1,54.97,0.1,54.97,5.5,0,6.9,22.54,49.48,20.04,7,Delivered,True
ord_0007181,2025-07-17,cust_02691,Occasional,APAC,Australia,Social,Creator Program,Apparel,Performance Jacket,APP-009,1,181.08,0,181.08,0.0,0,0,85.11,181.08,95.97,9,Delivered,True
ord_0007182,2025-07-15,cust_04551,New,North America,Canada,Direct,,Home,Ceramic Cookware,HOM-004,1,230.6,0,230.6,0.0,0,0,113.0,230.6,117.61,3,Delivered,False
ord_0007183,2025-07-14,cust_01795,Loyal,North America,United States,Paid Search,Nonbrand Search,Beauty,Hair Styling Kit,BEA-008,1,133.27,0,133.27,0.0,133.27,9.76,58.64,0.0,-68.4,4,Refunded,False
ord_0007184,2025-07-11,cust_00598,VIP,APAC,Japan,Social,Creator Program,Electronics,Wireless Headphones,ELE-001,1,135.98,0.1,135.98,13.6,0,0,73.43,122.38,48.95,6,Delivered,False
ord_0007185,2025-07-21,cust_01225,VIP,EMEA,United Kingdom,Affiliate,Publisher Network,Fitness,Adjustable Kettlebell,FIT-005,1,135.13,0.25,135.13,33.78,0,0,70.27,101.35,31.08,7,Delivered,False
ord_0007186,2025-07-14,cust_02877,Loyal,Latin America,Brazil,Direct,,Beauty,Hair Styling Kit,BEA-008,1,139.25,0,139.25,0.0,0,13.19,61.27,139.25,64.79,5,Delivered,False
ord_0007187,2025-07-13,cust_01779,New,North America,Canada,Marketplace,,Home,Ceramic Cookware,HOM-004,3,221.44,0.15,664.33,99.65,0,0,325.52,564.68,239.16,5,Delivered,True
ord_0007188,2025-07-19,cust_01327,VIP,APAC,Japan,Marketplace,,Fitness,Recovery Roller,FIT-006,1,51.42,0.25,51.42,12.86,0,0,21.08,38.57,17.48,7,Delivered,True
ord_0007189,2025-07-17,cust_01619,New,North America,Canada,Affiliate,Cashback Partner,Beauty,Hair Styling Kit,BEA-008,1,140.86,0.05,140.86,7.04,133.82,10.14,61.98,0.0,-72.12,7,Refunded,True
