week_start,account_id,plan,region,industry,acquisition_channel,account_age_weeks,seats,weekly_active_users,invited_users,sessions,core_actions,feature_a_users,feature_b_users,activation_rate,retention_rate_4w,nps_score,mrr_usd,expansion_mrr_usd,support_tickets,churned
2026-03-30,acct_00300,Free,APAC,Software,Organic,94,3,1,1,3,6,0,0,0,0.3086,,0,0,3,False
2026-03-30,acct_00301,Free,APAC,Software,Organic,88,2,1,2,7,13,1,1,0.5,0.6341,,0,0,1,False
2026-03-30,acct_00302,Starter,Latin America,Retail,Content,30,14,13,14,65,239,11,8,0.6786,0.7885,,162.66,2.17,1,False
2026-03-30,acct_00303,Enterprise,APAC,Software,Content,133,240,235,240,1037,4458,231,188,0.8729,0.9561,,4731.72,37.13,6,False
2026-03-30,acct_00304,Starter,North America,Healthcare,Content,164,15,11,12,29,52,8,6,0.5833,0.7001,,165.91,0,3,False
2026-03-30,acct_00305,Growth,APAC,Manufacturing,Paid Search,34,82,61,72,183,429,47,36,0.5764,0.7654,,1026.75,7.61,2,False
2026-03-30,acct_00306,Growth,North America,Software,Organic,153,101,101,101,660,1424,99,81,0.8911,0.9832,,1111.49,0,2,False
2026-03-30,acct_00307,Free,North America,Professional Services,Partner,22,4,1,2,4,5,0,0,0,0.4634,,0,0,1,False
2026-03-30,acct_00308,Starter,North America,Financial Services,Partner,95,14,7,11,48,92,5,4,0.4091,0.6846,,159.41,0,1,False
2026-03-30,acct_00309,Growth,APAC,Manufacturing,Outbound,60,41,23,28,116,128,13,9,0.3929,0.5591,,827.38,8.09,2,False
2026-03-30,acct_00310,Free,APAC,Retail,Organic,51,3,0,2,0,0,0,0,0,0.4375,,0,0,3,False
2026-03-30,acct_00311,Starter,APAC,Healthcare,Organic,167,18,13,16,93,370,9,7,0.5,0.626,,175.67,1.68,2,False
2026-03-30,acct_00312,Starter,North America,Financial Services,Organic,89,8,7,8,54,144,5,4,0.5625,0.7683,,143.14,1.44,0,False
2026-03-30,acct_00313,Growth,North America,Software,Content,73,40,35,40,197,731,31,25,0.7,0.852,,817.42,32.52,0,False
2026-03-30,acct_00314,Growth,North America,Professional Services,Organic,179,25,18,22,111,187,14,11,0.5682,0.7355,,747.64,0,0,False
2026-03-30,acct_00315,Starter,APAC,Financial Services,Content,187,7,5,6,19,48,3,2,0.4167,0.5646,,139.89,0.97,2,False
2026-03-30,acct_00316,Starter,North America,Financial Services,Paid Search,139,9,8,9,51,245,7,5,0.6667,0.8255,,146.39,0,0,False
2026-03-30,acct_00317,Starter,APAC,Retail,Paid Search,77,7,4,6,22,70,3,2,0.4167,0.7095,,139.89,0.14,0,False
2026-03-30,acct_00318,Free,North America,Healthcare,Outbound,115,5,1,3,3,6,1,0,0.1667,0.4894,,0,0,2,False
2026-03-30,acct_00319,Free,EMEA,Software,Organic,95,4,2,3,12,29,1,1,0.3333,0.6288,,0,0,0,False
2026-03-30,acct_00320,Starter,EMEA,Software,Paid Search,157,9,5,8,31,104,3,2,0.3125,0.6893,,146.39,3.78,2,False
2026-03-30,acct_00321,Free,North America,Financial Services,Content,98,8,0,5,0,0,0,0,0,0.3656,,0,0,2,False
2026-03-30,acct_00322,Starter,APAC,Software,Organic,68,17,10,16,28,85,8,6,0.4375,0.7383,,169.16,0,1,False
2026-03-30,acct_00323,Free,North America,Professional Services,Partner,90,3,0,1,0,0,0,0,0,0.265,,0,0,4,False
2026-03-30,acct_00324,Growth,EMEA,Software,Outbound,46,61,48,58,320,1441,40,31,0.6121,0.7398,,927.07,0,0,False
2026-03-30,acct_00325,Growth,Latin America,Professional Services,Organic,133,26,25,26,191,412,24,20,0.8462,0.9045,,752.62,5.8,0,False
2026-03-30,acct_00326,Free,North America,Professional Services,Outbound,64,3,0,2,0,0,0,0,0,0.4598,,0,0,3,False
2026-03-30,acct_00327,Free,North America,Professional Services,Partner,169,3,1,3,3,5,1,0,0.1667,0.5677,,0,0,0,False
2026-03-30,acct_00328,Enterprise,EMEA,Professional Services,Organic,144,98,76,83,304,718,59,45,0.6265,0.8013,,3894.19,46.12,3,False
2026-03-30,acct_00329,Enterprise,Latin America,Manufacturing,Outbound,30,128,116,128,786,3947,112,90,0.7891,0.9437,,4077.59,32.33,4,False
2026-03-30,acct_00330,Free,North America,Software,Content,100,5,0,3,0,0,0,0,0,0.4037,,0,0,3,False
2026-03-30,acct_00331,Growth,APAC,Professional Services,Partner,181,43,37,43,201,497,32,25,0.6628,0.7782,,832.37,0,0,False
2026-03-30,acct_00332,Enterprise,APAC,Software,Organic,43,132,101,116,585,1360,78,60,0.5948,0.7704,,4083.71,62.03,5,False
2026-03-30,acct_00333,Free,North America,Software,Paid Search,153,4,1,3,8,9,0,0,0,0.3723,,0,0,1,False
2026-03-30,acct_00334,Free,EMEA,Healthcare,Outbound,192,9,6,6,24,33,3,2,0.4167,0.3941,,0,0,3,False
2026-03-30,acct_00335,Free,Latin America,Software,Content,49,2,0,2,0,0,0,0,0,0.7588,,0,0,0,False
2026-03-30,acct_00336,Free,EMEA,Professional Services,Paid Search,50,2,0,2,0,0,0,0,0,0.5504,,0,0,3,False
2026-03-30,acct_00337,Growth,North America,Software,Organic,22,37,37,37,115,546,35,28,0.8514,0.8255,,807.45,9.44,1,False
2026-03-30,acct_00338,Free,North America,Financial Services,Organic,161,8,7,7,21,84,6,5,0.7857,0.7552,,0,0,2,False
2026-03-30,acct_00339,Starter,EMEA,Professional Services,Content,106,10,7,8,55,163,5,3,0.5,0.5924,,149.65,0.7,2,False
2026-03-30,acct_00340,Growth,EMEA,Software,Paid Search,177,129,122,129,716,2998,116,94,0.814,0.9222,,1246.06,5.17,5,False
2026-03-30,acct_00341,Starter,EMEA,Manufacturing,Paid Search,91,34,29,34,134,238,23,18,0.6029,0.7449,,224.47,3.5,2,False
2026-03-30,acct_00342,Free,North America,Software,Paid Search,100,2,2,2,13,39,1,1,0.5,0.4438,,0,0,1,False
2026-03-30,acct_00343,Starter,APAC,Software,Paid Search,70,9,6,7,34,40,3,2,0.3571,0.5376,,146.39,1.99,3,False
2026-03-30,acct_00344,Growth,Latin America,Software,Organic,188,29,23,29,88,229,18,14,0.5517,0.7508,,767.57,11.2,3,False
2026-03-30,acct_00345,Starter,North America,Retail,Organic,63,8,6,7,21,33,5,4,0.6429,0.7129,,143.14,3.82,3,False
2026-03-30,acct_00346,Free,Latin America,Healthcare,Organic,150,7,3,5,17,42,1,1,0.2,0.5144,,0,0,2,False
2026-03-30,acct_00347,Free,EMEA,Software,Partner,124,7,0,4,0,0,0,0,0,0.3538,,0,0,2,False
2026-03-30,acct_00348,Starter,North America,Professional Services,Partner,101,18,6,9,36,68,3,1,0.2222,0.3489,,175.67,0.83,3,False
2026-03-30,acct_00349,Starter,EMEA,Financial Services,Paid Search,160,16,9,12,41,108,5,4,0.375,0.4841,,165.91,0.89,0,False
2026-03-30,acct_00350,Free,APAC,Software,Organic,182,2,0,2,0,0,0,0,0,0.5532,,0,0,2,False
2026-03-30,acct_00351,Free,EMEA,Manufacturing,Organic,134,7,5,7,35,72,4,3,0.5,0.6682,,0,0,3,False
2026-03-30,acct_00352,Starter,North America,Software,Content,64,6,4,4,25,36,2,2,0.5,0.5586,,136.63,1.05,4,False
2026-03-30,acct_00353,Starter,APAC,Retail,Organic,110,12,9,9,56,74,4,3,0.3889,0.3734,,156.15,2.71,4,False
2026-03-30,acct_00354,Growth,EMEA,Retail,Content,137,34,24,29,111,321,18,14,0.5517,0.7193,,792.49,5.29,1,False
2026-03-30,acct_00355,Starter,Latin America,Software,Organic,122,10,6,7,15,22,4,2,0.4286,0.4782,,149.65,2.87,4,False
2026-03-30,acct_00356,Growth,North America,Financial Services,Organic,101,35,23,30,117,403,16,12,0.4667,0.7292,,802.46,16.54,2,False
2026-03-30,acct_00357,Growth,EMEA,Software,Organic,25,48,45,48,245,1301,44,36,0.8333,0.9612,,857.29,39.75,0,False
2026-03-30,acct_00358,Starter,EMEA,Retail,Partner,115,9,3,6,16,19,1,1,0.1667,0.4173,,146.39,1.17,2,False
2026-03-30,acct_00359,Growth,North America,Software,Organic,166,70,43,59,109,145,28,20,0.4068,0.6466,,971.93,0,2,False
2026-03-30,acct_00360,Growth,North America,Software,Partner,62,45,40,40,109,242,33,26,0.7375,0.8756,,847.32,0,2,False
2026-03-30,acct_00361,Growth,North America,Software,Partner,127,64,53,61,373,1110,44,34,0.6393,0.8051,,942.02,19.22,1,False
2026-03-30,acct_00362,Free,EMEA,Financial Services,Organic,166,2,0,2,0,0,0,0,0,0.472,,0,0,3,False
2026-03-30,acct_00363,Growth,North America,Retail,Partner,39,67,46,51,193,658,30,22,0.5098,0.6533,,956.97,0,3,False
2026-03-30,acct_00364,Free,North America,Software,Organic,92,2,0,1,0,0,0,0,0,0.5185,,0,0,3,False
2026-03-30,acct_00365,Starter,North America,Professional Services,Content,150,43,25,29,71,203,15,11,0.4483,0.4939,,253.75,1.69,3,False
2026-03-30,acct_00366,Growth,APAC,Financial Services,Content,112,34,31,34,113,245,29,23,0.7647,0.8962,,792.49,13.51,4,False
2026-03-30,acct_00367,Free,North America,Retail,Organic,130,14,5,6,32,51,2,1,0.25,0.368,,0,0,2,False
2026-03-30,acct_00368,Growth,North America,Software,Organic,141,53,39,47,128,442,28,21,0.5213,0.6871,,887.19,7.96,3,False
2026-03-30,acct_00369,Growth,EMEA,Software,Organic,132,50,39,46,215,468,33,26,0.6413,0.7717,,872.24,27.01,3,False
2026-03-30,acct_00370,Growth,APAC,Software,Content,62,18,17,17,71,252,13,10,0.6765,0.7043,,712.75,0,1,False
2026-03-30,acct_00371,Free,North America,Manufacturing,Paid Search,85,2,0,2,0,0,0,0,0,0.5779,,0,0,1,False
2026-03-30,acct_00372,Growth,EMEA,Healthcare,Partner,138,33,29,33,188,547,24,19,0.6515,0.6715,,792.49,11.19,3,False
2026-03-30,acct_00373,Growth,APAC,Software,Organic,142,32,21,24,95,157,14,10,0.5,0.5583,,782.53,0,1,False
2026-03-30,acct_00374,Free,Latin America,Software,Partner,172,7,3,4,10,18,1,1,0.25,0.4188,,0,0,4,False
2026-03-30,acct_00375,Free,Latin America,Retail,Paid Search,110,5,5,5,35,46,3,2,0.5,0.5425,,0,0,3,False
2026-03-30,acct_00376,Free,EMEA,Professional Services,Paid Search,57,3,3,3,13,20,2,1,0.5,0.5775,,0,0,3,False
2026-03-30,acct_00377,Starter,EMEA,Retail,Outbound,60,4,3,3,15,17,1,1,0.3333,0.5083,,130.13,0.28,3,False
2026-03-30,acct_00378,Starter,APAC,Professional Services,Organic,70,23,13,19,82,116,8,6,0.3684,0.5647,,188.68,0,1,False
2026-03-30,acct_00379,Free,North America,Software,Outbound,48,1,0,1,0,0,0,0,0,0.7235,,0,0,0,False
2026-03-30,acct_00380,Free,APAC,Manufacturing,Paid Search,40,5,5,5,22,31,3,2,0.5,0.5578,,0,0,2,False
2026-03-30,acct_00381,Free,EMEA,Software,Content,114,3,3,3,18,31,1,1,0.3333,0.3208,,0,0,2,False
2026-03-30,acct_00382,Free,North America,Financial Services,Organic,185,5,2,2,7,10,1,0,0.25,0.2263,,0,0,2,False
2026-03-30,acct_00383,Growth,North America,Financial Services,Organic,185,31,27,31,85,241,23,18,0.6613,0.8322,,777.54,18.4,1,False
2026-03-30,acct_00384,Growth,EMEA,Software,Content,128,58,32,42,152,193,18,12,0.3571,0.4999,,907.13,2.24,3,False
2026-03-30,acct_00385,Starter,North America,Manufacturing,Organic,73,11,6,10,19,50,4,3,0.35,0.6395,,152.9,0,2,False
2026-03-30,acct_00386,Starter,EMEA,Software,Organic,150,9,7,9,53,202,5,4,0.5,0.7677,,146.39,1.81,0,False
2026-03-30,acct_00387,Enterprise,APAC,Healthcare,Organic,171,118,91,104,406,691,70,54,0.5962,0.7215,,4010.35,17.01,1,False
2026-03-30,acct_00388,Starter,EMEA,Software,Organic,101,13,11,13,58,212,10,8,0.6923,0.8299,,159.41,3.81,0,False
2026-03-30,acct_00389,Starter,EMEA,Manufacturing,Organic,80,8,6,8,42,119,6,5,0.6875,0.9611,,143.14,0,0,False
2026-03-30,acct_00390,Free,North America,Software,Paid Search,108,3,3,3,20,39,1,1,0.3333,0.2754,,0,0,3,False
2026-03-30,acct_00391,Free,North America,Retail,Outbound,190,4,2,3,9,29,1,1,0.3333,0.5209,,0,0,1,False
2026-03-30,acct_00392,Free,North America,Software,Content,103,4,1,3,4,9,1,0,0.1667,0.6521,,0,0,1,False
2026-03-30,acct_00393,Starter,EMEA,Software,Content,99,20,18,18,136,410,14,11,0.6944,0.724,,182.18,3.05,2,False
2026-03-30,acct_00394,Free,EMEA,Retail,Partner,121,3,2,2,12,22,1,1,0.5,0.6264,,0,0,2,False
2026-03-30,acct_00395,Free,North America,Retail,Organic,156,3,3,3,11,13,2,1,0.5,0.4536,,0,0,0,False
2026-03-30,acct_00396,Growth,EMEA,Software,Paid Search,34,46,37,39,184,362,28,21,0.6282,0.7483,,852.3,11.81,3,False
2026-03-30,acct_00397,Starter,EMEA,Professional Services,Paid Search,103,11,11,11,36,133,8,6,0.6364,0.7089,,152.9,0.73,2,False
2026-03-30,acct_00398,Free,APAC,Financial Services,Partner,180,7,2,4,7,17,1,1,0.25,0.5104,,0,0,3,False
2026-03-30,acct_00399,Free,APAC,Healthcare,Content,116,3,1,2,5,10,1,0,0.25,0.5541,,0,0,2,False
2026-03-30,acct_00400,Free,North America,Financial Services,Partner,25,8,3,5,17,36,2,1,0.3,0.5104,,0,0,4,False
2026-03-30,acct_00401,Enterprise,EMEA,Manufacturing,Paid Search,97,307,247,307,1222,4180,199,153,0.5733,0.7864,,5153.54,28.92,7,False
2026-03-30,acct_00402,Free,EMEA,Software,Paid Search,39,2,0,2,0,0,0,0,0,0.6238,,0,0,0,False
2026-03-30,acct_00403,Starter,APAC,Manufacturing,Paid Search,113,9,7,9,40,80,5,4,0.5,0.7226,,146.39,0,1,False
2026-03-30,acct_00404,Enterprise,Latin America,Financial Services,Content,39,325,294,325,2136,10941,270,216,0.7477,0.9089,,5263.58,49.41,7,False
2026-03-30,acct_00405,Enterprise,EMEA,Healthcare,Content,191,158,136,158,710,3284,124,99,0.7057,0.8108,,4242.65,0,5,False
2026-03-30,acct_00406,Growth,North America,Software,Content,52,39,35,39,138,499,29,22,0.6538,0.791,,817.42,8.9,0,False
2026-03-30,acct_00407,Growth,North America,Professional Services,Paid Search,83,42,29,31,180,370,18,13,0.5,0.6418,,832.37,1.07,2,False
2026-03-30,acct_00408,Free,North America,Professional Services,Organic,181,4,0,3,0,0,0,0,0,0.3858,,0,0,4,False
2026-03-30,acct_00409,Starter,North America,Healthcare,Content,49,10,8,8,61,205,5,4,0.5625,0.6009,,149.65,0,2,False
2026-03-30,acct_00410,Growth,EMEA,Manufacturing,Content,99,37,28,35,87,301,21,16,0.5286,0.7784,,812.43,18.2,3,False
2026-03-30,acct_00411,Free,APAC,Healthcare,Partner,88,3,2,3,8,30,1,1,0.3333,0.7373,,0,0,1,False
2026-03-30,acct_00412,Starter,North America,Software,Paid Search,133,16,10,14,49,61,7,5,0.4286,0.5748,,169.16,0,0,False
2026-03-30,acct_00413,Free,North America,Financial Services,Organic,113,3,3,3,8,20,1,1,0.3333,0.435,,0,0,1,False
2026-03-30,acct_00414,Starter,EMEA,Healthcare,Organic,154,15,6,13,45,88,4,3,0.2692,0.614,,162.66,2.59,1,False
2026-03-30,acct_00415,Starter,North America,Retail,Organic,139,10,9,10,29,95,7,5,0.6,0.743,,149.65,1.83,1,False
2026-03-30,acct_00416,Free,North America,Software,Content,117,5,1,4,4,7,1,0,0.125,0.6083,,0,0,2,False
2026-03-30,acct_00417,Free,North America,Software,Organic,93,2,0,2,0,0,0,0,0,0.587,,0,0,0,False
2026-03-30,acct_00418,Growth,EMEA,Financial Services,Paid Search,29,45,41,45,211,1004,39,31,0.7778,0.8622,,847.32,2.15,2,False
2026-03-30,acct_00419,Free,EMEA,Software,Outbound,82,3,0,2,0,0,0,0,0,0.5055,,0,0,0,False
2026-03-30,acct_00420,Free,EMEA,Professional Services,Organic,93,6,4,4,28,43,1,0,0.125,0.2564,,0,0,4,False
2026-03-30,acct_00421,Starter,EMEA,Software,Outbound,20,5,4,4,21,60,3,2,0.625,0.496,,133.38,0.51,2,False
2026-03-30,acct_00422,Growth,North America,Retail,Organic,55,49,28,39,181,523,19,13,0.4103,0.6285,,867.26,16.8,4,False
2026-03-30,acct_00423,Starter,North America,Financial Services,Organic,190,7,6,6,23,75,4,3,0.5833,0.6089,,139.89,0.12,4,False
2026-03-30,acct_00424,Starter,APAC,Software,Organic,171,17,10,12,25,52,6,4,0.4167,0.5919,,169.16,0.79,1,False
2026-03-30,acct_00425,Starter,North America,Software,Outbound,139,5,5,5,30,41,3,2,0.5,0.4948,,133.38,1.33,2,False
2026-03-30,acct_00426,Starter,North America,Retail,Outbound,28,7,7,7,47,132,5,4,0.6429,0.7935,,139.89,3.73,0,False
2026-03-30,acct_00427,Growth,EMEA,Software,Organic,159,43,27,38,98,293,19,14,0.4342,0.6376,,837.35,15.81,1,False
2026-03-30,acct_00428,Growth,EMEA,Professional Services,Paid Search,55,47,34,41,98,258,24,18,0.5122,0.7193,,857.29,0,1,False
2026-03-30,acct_00429,Free,North America,Professional Services,Content,74,2,0,1,0,0,0,0,0,0.4403,,0,0,2,False
2026-03-30,acct_00430,Enterprise,Latin America,Software,Partner,159,178,120,164,601,1779,81,59,0.4268,0.7071,,4346.58,95.34,5,False
2026-03-30,acct_00431,Growth,North America,Healthcare,Paid Search,182,54,35,47,167,284,23,16,0.4149,0.5384,,892.18,0,4,False
2026-03-30,acct_00432,Free,EMEA,Healthcare,Organic,114,2,1,1,5,12,1,0,0.5,0.4957,,0,0,1,False
2026-03-30,acct_00433,Free,North America,Professional Services,Content,97,2,2,2,12,34,1,1,0.5,0.6707,,0,0,2,False
2026-03-30,acct_00434,Growth,North America,Software,Content,110,21,18,21,114,234,18,14,0.7619,0.8938,,727.7,10.69,1,False
2026-03-30,acct_00435,Starter,APAC,Professional Services,Content,174,9,9,9,58,182,6,4,0.5556,0.5444,,146.39,1.31,3,False
2026-03-30,acct_00436,Free,EMEA,Retail,Content,27,2,0,1,0,0,0,0,0,0.4292,,0,0,2,False
2026-03-30,acct_00437,Growth,EMEA,Professional Services,Partner,187,75,54,64,396,1377,40,30,0.5469,0.6794,,991.86,15.04,3,False
2026-03-30,acct_00438,Starter,North America,Software,Outbound,100,14,12,12,79,99,8,5,0.5417,0.6009,,162.66,0.7,1,False
2026-03-30,acct_00439,Growth,APAC,Software,Outbound,110,31,22,28,164,217,15,11,0.4643,0.7274,,782.53,1.26,1,False
2026-03-30,acct_00440,Starter,Latin America,Healthcare,Organic,176,15,8,11,32,70,5,4,0.4091,0.6069,,165.91,0,3,False
2026-03-30,acct_00441,Starter,EMEA,Software,Organic,137,20,12,16,63,228,8,6,0.4375,0.6147,,182.18,0.43,1,False
2026-03-30,acct_00442,Free,APAC,Healthcare,Organic,102,5,4,4,17,36,2,1,0.375,0.304,,0,0,2,False
2026-03-30,acct_00443,Free,EMEA,Professional Services,Content,115,2,2,2,15,21,1,1,0.5,0.6735,,0,0,1,False
2026-03-30,acct_00444,Growth,North America,Professional Services,Organic,175,17,9,13,48,119,5,3,0.3077,0.5085,,712.75,5.13,1,False
2026-03-30,acct_00445,Starter,APAC,Financial Services,Outbound,57,6,1,4,3,4,0,0,0,0.47,,136.63,1.53,2,False
2026-03-30,acct_00446,Starter,North America,Professional Services,Organic,23,7,7,7,32,133,5,4,0.6429,0.752,,139.89,1.87,1,False
2026-03-30,acct_00447,Starter,APAC,Software,Paid Search,29,16,10,12,57,63,5,4,0.375,0.5168,,169.16,0.53,1,False
2026-03-30,acct_00448,Free,APAC,Healthcare,Paid Search,141,2,2,2,13,23,1,1,0.5,0.4774,,0,0,1,False
2026-03-30,acct_00449,Free,North America,Financial Services,Content,98,5,4,5,10,32,4,3,0.7,0.8076,,0,0,0,False
2026-03-30,acct_00450,Enterprise,EMEA,Healthcare,Content,47,196,188,196,772,1761,185,150,0.8546,0.9163,,4450.51,0,3,False
2026-03-30,acct_00451,Starter,North America,Manufacturing,Partner,65,13,7,10,40,78,4,3,0.35,0.4957,,159.41,0.11,2,False
2026-03-30,acct_00452,Free,APAC,Manufacturing,Content,182,2,2,2,12,10,1,1,0.5,0.5257,,0,0,1,False
2026-03-30,acct_00453,Free,North America,Software,Outbound,103,4,0,3,0,0,0,0,0,0.4289,,0,0,2,False
2026-03-30,acct_00454,Free,EMEA,Retail,Organic,62,6,3,5,11,35,2,1,0.3,0.5714,,0,0,0,False
2026-03-30,acct_00455,Free,APAC,Healthcare,Paid Search,107,6,4,5,26,61,3,2,0.5,0.7339,,0,0,1,False
2026-03-30,acct_00456,Growth,APAC,Professional Services,Content,54,31,26,26,156,290,19,14,0.6346,0.7769,,782.53,19.21,1,False
2026-03-30,acct_00457,Enterprise,APAC,Software,Outbound,80,274,206,274,793,2581,158,120,0.5073,0.6936,,4902.89,8.24,9,False
2026-03-30,acct_00458,Free,North America,Retail,Organic,101,3,3,3,9,29,2,2,0.6667,0.6638,,0,0,1,False
2026-03-30,acct_00459,Free,North America,Manufacturing,Outbound,18,2,0,1,0,0,0,0,0,0.4002,,0,0,2,False
2026-03-30,acct_00460,Starter,EMEA,Manufacturing,Partner,25,6,2,4,7,12,1,1,0.25,0.4682,,136.63,2.25,4,False
2026-03-30,acct_00461,Starter,North America,Healthcare,Organic,17,9,5,8,15,37,4,3,0.4375,0.6693,,146.39,3.85,1,False
2026-03-30,acct_00462,Starter,Latin America,Professional Services,Partner,65,9,8,9,21,88,6,5,0.6111,0.7107,,146.39,0.68,3,False
2026-03-30,acct_00463,Starter,APAC,Software,Paid Search,115,9,8,9,41,96,7,6,0.7222,0.8722,,146.39,2.15,0,False
2026-03-30,acct_00464,Starter,North America,Retail,Organic,54,11,7,10,43,106,5,4,0.45,0.7122,,152.9,2.31,2,False
2026-03-30,acct_00465,Free,North America,Financial Services,Partner,50,2,0,1,0,0,0,0,0,0.3319,,0,0,2,False
2026-03-30,acct_00466,Starter,North America,Professional Services,Partner,154,14,8,11,28,99,5,4,0.4091,0.6602,,162.66,1.52,3,False
2026-03-30,acct_00467,Starter,APAC,Software,Content,47,10,4,7,24,71,2,2,0.2857,0.5269,,149.65,1.74,1,False
2026-03-30,acct_00468,Free,North America,Software,Organic,107,2,1,1,7,17,0,0,0,0.365,,0,0,2,False
2026-03-30,acct_00469,Growth,EMEA,Software,Content,71,49,43,49,162,332,36,28,0.6531,0.847,,867.26,17.18,3,False
2026-03-30,acct_00470,Growth,North America,Healthcare,Partner,38,56,40,46,104,349,29,22,0.5543,0.682,,902.15,0.96,2,False
2026-03-30,acct_00471,Starter,EMEA,Professional Services,Content,163,25,17,23,47,113,13,9,0.4783,0.6988,,195.19,3.22,3,False
2026-03-30,acct_00472,Growth,Latin America,Financial Services,Content,110,50,39,50,291,717,29,22,0.51,0.6874,,867.26,13.66,3,False
2026-03-30,acct_00473,Growth,North America,Financial Services,Paid Search,135,72,59,62,320,835,46,36,0.6613,0.8179,,986.88,20.09,1,False
2026-03-30,acct_00474,Free,APAC,Software,Content,84,6,4,4,20,23,2,2,0.5,0.5016,,0,0,1,False
2026-03-30,acct_00475,Starter,EMEA,Professional Services,Paid Search,132,20,9,10,33,45,4,2,0.3,0.4526,,178.92,3.14,3,False
2026-03-30,acct_00476,Growth,EMEA,Software,Organic,158,38,34,38,179,370,32,26,0.7632,0.8952,,812.43,4.94,2,False
2026-03-30,acct_00477,Free,North America,Financial Services,Partner,130,2,2,2,15,33,1,1,0.5,0.5228,,0,0,2,False
2026-03-30,acct_00478,Starter,EMEA,Software,Outbound,69,21,12,15,37,93,6,4,0.3333,0.4783,,182.18,0,1,False
2026-03-30,acct_00479,Starter,EMEA,Financial Services,Organic,133,28,12,19,61,54,6,4,0.2632,0.4373,,204.95,1.1,2,False
2026-03-30,acct_00480,Free,EMEA,Retail,Outbound,176,4,2,2,14,15,1,0,0.25,0.3721,,0,0,3,False
2026-03-30,acct_00481,Growth,EMEA,Professional Services,Content,188,23,17,20,81,135,11,7,0.45,0.5413,,737.67,0,2,False
2026-03-30,acct_00482,Enterprise,North America,Professional Services,Partner,75,254,238,254,1366,3808,224,180,0.7953,0.9218,,4798.97,50.97,6,False
2026-03-30,acct_00483,Starter,EMEA,Software,Outbound,80,19,14,19,79,311,11,8,0.5,0.7287,,175.67,3.86,0,False
2026-03-30,acct_00484,Starter,EMEA,Manufacturing,Content,149,19,16,18,86,211,13,10,0.6389,0.8033,,175.67,0,1,False
2026-03-30,acct_00485,Free,Latin America,Professional Services,Partner,16,3,3,3,21,50,1,1,0.3333,0.4847,,0,0,2,False
2026-03-30,acct_00486,Free,EMEA,Manufacturing,Partner,78,4,3,3,16,35,2,2,0.6667,0.6372,,0,0,3,False
